nachforderung;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49 
0;4;10;388,4264176;404,509727;3083;0;5;0;1;0;0;0;1;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,89
0;2;0,9;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,85
0;8;0;207,9619701;293,9078846;1425;0;0;0;0;0;0;0;1;0;0;1;3;100;0;1;0;0;1;1;0;0;0,25;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1,39
0;31;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;8;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,14
0;39;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02
0;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93
0;5;0;397,8274984;457,5727327;1440;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0,09
0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,26
0;25;3,06;327,7138462;311,1841784;2767;0;4;0;0;1;0;0;0;0;1;1;3;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08
0;4;0;19,19742321;0;1172;0;0;0;1;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81
0;2;0,9;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7
0;2;3,6;167,4065789;153,9926829;193;0;3;0;1;0;1;0;1;0;0;0;0;100;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,22
168,64;6;24,89;0;0;0;0;4;0;0;1;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,05
0;23;14,54;0;0;0;0;5;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,71
0;68;0;715,7696463;753,4541154;5405;0;0;0;0;1;0;0;1;0;1;1;2;100;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,87
0;6;0;13,55184466;11,43870968;1133;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,48
0;47;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,06
0;4;2,88;83,63916174;86,51418919;972;0;3;0;1;1;0;0;1;0;0;3;1;100;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71
0;11;0;289,6250378;286,4153067;1525;0;0;0;1;0;0;0;0;0;0;2;2;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,19
0;6;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,63
107,4;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9,22
15138,81;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3028,01
0;20;5,78;425,9577596;403,3219796;4430;0;3;0;0;0;0;0;0;1;1;1;1;100;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,03
0;14;-12,49;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1
0;67;5,77;0;0;0;0;4;0;0;0;1;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07
0;41;1,59;0;0;0;0;6;0;1;0;1;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39
0;6;0;253,3759503;461,2564602;1126;0;0;0;1;0;0;0;0;0;0;1;0;100;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66
0;32;1,86;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,61
0;7;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,3
0;2;3,6;0;0;0;0;4;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,35
63,36;19;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;100;1;0;0;0;1;2;0;0;0,2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,63
0;18;14,42;0;0;0;0;3;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17
0;25;0,54;0;0;0;1;5;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26
0;2;29,28;0;0;0;0;4;0;1;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1,38
0;2;0,9;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,8
0;14;-8,89;0;0;0;0;3;0;1;0;1;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,95
0;2;16,91;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,78
1044,04;44;0,9;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24,13
0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;100;0;0;0;0;1;1;0;0;0,333333333;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,63
0;3;-1,49;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07
0;4;-4,05;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04
0;17;8,1;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33
0;23;1,45;208,5016408;192,5345679;3076;0;3;0;1;1;1;0;0;0;0;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,48
0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93
0;11;0;145,6680582;118,5130141;3709;0;0;0;1;1;0;0;1;1;1;1;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41
0;9;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81
250,56;93;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3,8
0;2;0;16,03148004;19,37413793;1027;0;0;0;1;1;0;0;1;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,95
0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,57
1696,7;25;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,32
1340,21;44;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,24
0;55;0,52;391,6226788;377,8393058;2833;0;2;0;0;0;0;0;0;1;1;5;0;100;0;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,46
249,95;13;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;100;0;0;0;0;1;1;0;0;0,25;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;19,5
0;4;20,4;75,5206202;81,41973684;1822;0;3;0;1;0;1;0;0;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5
0;28;0;581,6362478;564,0880866;3478;0;0;0;0;0;0;0;1;0;1;2;0;100;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,98
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,79
0;2;0;148,8286341;153,2774038;2507;0;0;0;1;0;0;0;0;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,11
0;2;0;26,94082534;39,10910345;2084;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01
0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1,82
0;6;0;0;0;0;0;5;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46
0;27;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,61
0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89
0;30;5,54;923,2607927;796,1780808;3408;0;3;0;0;1;0;0;0;1;1;1;2;100;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,18
0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94
22,08;36;0;2887,228217;0;466;1;0;0;0;1;0;0;0;0;1;0;1;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,56
0;2;24,72;306,4700756;267,3712;926;0;5;0;1;0;1;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04
0;5;0;490,1939426;492,0138889;1499;0;0;0;1;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,88
0;6;63,36;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,45
0;33;0;195,4289042;209,6489402;4714;0;0;0;0;0;1;0;1;0;1;2;1;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1,42
90,39;19;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,36
0;7;2,55;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58
0;14;0;232,207666;221,740567;2255;0;0;0;1;0;0;0;1;0;1;1;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,62
0;23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,44
0;69;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;100;1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,59
0;12;0;423,304133;427,0982792;3649;0;0;0;1;1;0;0;1;1;1;2;0;100;0;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,82
0;44;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,41
0;2;0,45;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,67
0;13;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,9
32,4;27;28,35;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8
0;25;0;90,49387453;70,66873786;1194;0;0;0;1;0;1;0;1;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,87
0;25;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,26
0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33
0;97;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58
53,1;13;2,25;72,93995542;119,0982792;1000;0;4;0;1;1;0;0;0;0;0;0;2;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,64
33112,51;49;0;888,2733297;783,3805333;6169;0;0;0;0;0;0;0;1;1;0;1;1;100;1;3;0;0;1;2;0;0;0,2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677,18
74,49;25;10,93;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,02
0;10;3,65;0;0;0;0;4;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27
0;14;14,35;988,5639134;956,1952;5699;0;4;0;0;1;0;0;1;0;1;1;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381,58;0;0,29
0;12;-11,28;184,0432161;179,0405119;2950;0;6;0;0;0;1;0;0;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1,02
0;5;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38
0;36;5,85;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,12
0;2;0;189,6536579;172,5994118;1197;0;0;0;1;0;0;0;1;0;1;2;0;100;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77
0;2;0,68;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,22
114,82;4;88,71;0;0;0;0;5;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;29,91
0;17;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0,66
0;2;4,5;42,16067699;71,56588957;1231;0;0;0;1;0;1;0;0;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41
0;26;32,4;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97
0;6;45,9;0;0;0;0;6;0;1;0;0;0;0;1;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,22
0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,83
187381,27;97;7,2;652,5980887;557,5394511;7399;0;5;21;0;0;0;0;1;0;1;1;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1932,93
0;61;0;747,2923978;706,6834975;7479;1;0;0;0;1;1;0;0;0;1;3;3;100;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,89
0;2;14,62;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,85
0;10;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,58
0;37;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11
0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;22;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,31
0;1;0;5,897868852;0;183;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9
0;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,79
0;4;1,76;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93
2942,99;11;0;230,8042133;120,8811667;1783;0;0;0;1;0;0;0;1;0;1;0;2;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268,66
0;20;-14,09;0;0;0;1;5;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,32
25757,87;5;2,7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5152,2
0;70;-88,08;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08
0;2;8,28;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,07
69704,22;30;0;546,9349901;517,4107955;4455;0;0;0;0;1;1;0;0;1;1;1;2;100;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2323,56
0;7;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1,79
0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,72
0;2;52,29;689,6806026;811,4535417;531;0;5;0;1;0;0;0;0;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17
0;4;0;245,7638042;198,9499123;1246;0;0;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,96
0;45;2,34;0;0;0;0;8;0;0;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28
0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,79
